第0类：
		领队	0.11731843575418996
		游客	0.11731843575418996
		无知	0.06145251396648046
		犯法	0.06145251396648046
		讨要	0.06145251396648046
		压根	0.06145251396648046
		当回事	0.06145251396648046
		集体	0.06145251396648046
		损失	0.06145251396648046
		团友	0.06145251396648046
		阴阳	0.06145251396648046
		担当	0.005586592178770951
		出国	0.005586592178770951
		禁止	0.005586592178770951
		追求	0.005586592178770951
		责任	0.005586592178770951
		觉得	0.005586592178770951
		恶心	0.005586592178770951
		买单	0.005586592178770951
		献出	0.005586592178770951
第1类：
		团友	0.24401913875598086
		视频	0.14832535885167467
		家人	0.14832535885167467
		丑恶	0.10047846889952154
		刷新	0.05263157894736843
		扩散	0.05263157894736843
		规矩	0.05263157894736843
		领队	0.004784688995215312
		担当	0.004784688995215312
		出国	0.004784688995215312
		游客	0.004784688995215312
		禁止	0.004784688995215312
		追求	0.004784688995215312
		责任	0.004784688995215312
		觉得	0.004784688995215312
		恶心	0.004784688995215312
		买单	0.004784688995215312
		献出	0.004784688995215312
		无知	0.004784688995215312
		生命	0.004784688995215312
第2类：
		担当	0.09243697478991597
		出国	0.09243697478991597
		责任	0.09243697478991597
		觉得	0.09243697478991597
		年轻	0.09243697478991597
		刷新	0.09243697478991597
		骂人	0.09243697478991597
		领队	0.008403361344537815
		游客	0.008403361344537815
		禁止	0.008403361344537815
		追求	0.008403361344537815
		恶心	0.008403361344537815
		买单	0.008403361344537815
		献出	0.008403361344537815
		无知	0.008403361344537815
		生命	0.008403361344537815
		导游	0.008403361344537815
		舍身	0.008403361344537815
		犯法	0.008403361344537815
		旅行社	0.008403361344537815
第3类：
		责任	0.12359550561797754
		买单	0.12359550561797754
		需要	0.12359550561797754
		厚颜无耻	0.12359550561797754
		领队	0.011235955056179775
		担当	0.011235955056179775
		出国	0.011235955056179775
		游客	0.011235955056179775
		禁止	0.011235955056179775
		追求	0.011235955056179775
		觉得	0.011235955056179775
		恶心	0.011235955056179775
		献出	0.011235955056179775
		无知	0.011235955056179775
		生命	0.011235955056179775
		年轻	0.011235955056179775
		导游	0.011235955056179775
		舍身	0.011235955056179775
		犯法	0.011235955056179775
		旅行社	0.011235955056179775
第4类：
		赔赏	0.3065326633165829
		尸骨未寒	0.2562814070351759
		阴阳	0.10552763819095479
		理解能力	0.10552763819095479
		领队	0.0050251256281407045
		担当	0.0050251256281407045
		出国	0.0050251256281407045
		游客	0.0050251256281407045
		禁止	0.0050251256281407045
		追求	0.0050251256281407045
		责任	0.0050251256281407045
		觉得	0.0050251256281407045
		恶心	0.0050251256281407045
		买单	0.0050251256281407045
		献出	0.0050251256281407045
		无知	0.0050251256281407045
		生命	0.0050251256281407045
		年轻	0.0050251256281407045
		导游	0.0050251256281407045
		舍身	0.0050251256281407045
第5类：
		观看	0.15288220551378445
		何永杰	0.12781954887218044
		厚颜无耻	0.12781954887218044
		丑恶	0.10275689223057644
		相隔	0.07769423558897244
		阴阳	0.07769423558897244
		家人	0.07769423558897244
		英雄	0.07769423558897244
		关注	0.052631578947368425
		扩散	0.027568922305764413
		领队	0.0025062656641604013
		担当	0.0025062656641604013
		出国	0.0025062656641604013
		游客	0.0025062656641604013
		禁止	0.0025062656641604013
		追求	0.0025062656641604013
		责任	0.0025062656641604013
		觉得	0.0025062656641604013
		恶心	0.0025062656641604013
		买单	0.0025062656641604013
第6类：
		恶心	0.07913669064748202
		导游	0.07913669064748202
		旅行社	0.07913669064748202
		相救	0.07913669064748202
		官司	0.07913669064748202
		义务	0.07913669064748202
		法律	0.07913669064748202
		尸骨未寒	0.07913669064748202
		理解能力	0.07913669064748202
		领队	0.007194244604316547
		担当	0.007194244604316547
		出国	0.007194244604316547
		游客	0.007194244604316547
		禁止	0.007194244604316547
		追求	0.007194244604316547
		责任	0.007194244604316547
		觉得	0.007194244604316547
		买单	0.007194244604316547
		献出	0.007194244604316547
		无知	0.007194244604316547
第7类：
		领队	0.10091743119266056
		追求	0.10091743119266056
		买单	0.10091743119266056
		献出	0.10091743119266056
		生命	0.10091743119266056
		何永杰	0.10091743119266056
		担当	0.009174311926605505
		出国	0.009174311926605505
		游客	0.009174311926605505
		禁止	0.009174311926605505
		责任	0.009174311926605505
		觉得	0.009174311926605505
		恶心	0.009174311926605505
		无知	0.009174311926605505
		年轻	0.009174311926605505
		导游	0.009174311926605505
		舍身	0.009174311926605505
		犯法	0.009174311926605505
		旅行社	0.009174311926605505
		相救	0.009174311926605505
第8类：
		扩散	0.29496402877697836
		领队	0.07913669064748202
		禁止	0.07913669064748202
		舍身	0.07913669064748202
		界限	0.07913669064748202
		丢人	0.07913669064748202
		担当	0.007194244604316547
		出国	0.007194244604316547
		游客	0.007194244604316547
		追求	0.007194244604316547
		责任	0.007194244604316547
		觉得	0.007194244604316547
		恶心	0.007194244604316547
		买单	0.007194244604316547
		献出	0.007194244604316547
		无知	0.007194244604316547
		生命	0.007194244604316547
		年轻	0.007194244604316547
		导游	0.007194244604316547
		犯法	0.007194244604316547
第9类：
		关注	0.17154811715481172
		刷新	0.17154811715481172
		相隔	0.1297071129707113
		视频	0.1297071129707113
		英雄	0.1297071129707113
		游客	0.04602510460251047
		行程	0.04602510460251047
		领队	0.004184100418410042
		担当	0.004184100418410042
		出国	0.004184100418410042
		禁止	0.004184100418410042
		追求	0.004184100418410042
		责任	0.004184100418410042
		觉得	0.004184100418410042
		恶心	0.004184100418410042
		买单	0.004184100418410042
		献出	0.004184100418410042
		无知	0.004184100418410042
		生命	0.004184100418410042
		年轻	0.004184100418410042
